Feature number,AUC
26.00000,0.76515
26.00000,0.76515
26.00000,0.76515
26.00000,0.76515
26.00000,0.76515
26.00000,0.76515
26.00000,0.76515
26.00000,0.76515
26.00000,0.76515
26.00000,0.76515
