SelectionRatio,FeatureID
0.00000,7.00000
0.00000,7.00000
0.00000,7.00000
0.00000,7.00000
0.00000,7.00000
0.00000,7.00000
0.25000,7.00000
0.00000,7.00000
0.00000,7.00000
0.00000,7.00000
0.00000,7.00000
0.50000,7.00000
0.50000,7.00000
0.37500,7.00000
0.16667,7.00000
0.20000,7.00000
0.12500,7.00000
0.33333,7.00000
