SelectionRatio,FeatureID
0.00000,4.00000
0.25000,4.00000
0.00000,4.00000
0.33333,4.00000
0.25000,4.00000
0.00000,4.00000
0.00000,4.00000
0.00000,4.00000
0.20000,4.00000
0.00000,4.00000
0.44444,4.00000
0.14286,4.00000
0.28571,4.00000
0.16667,4.00000
0.22222,4.00000
0.14286,4.00000
0.16667,4.00000
0.12500,4.00000
0.22222,4.00000
0.14286,4.00000
0.00000,4.00000
0.20000,4.00000
0.00000,4.00000
0.66667,4.00000
0.50000,4.00000
0.66667,4.00000
0.00000,4.00000
0.50000,4.00000
0.00000,4.00000
0.00000,4.00000
0.16667,4.00000
0.33333,4.00000
0.33333,4.00000
0.14286,4.00000
0.00000,4.00000
0.16667,4.00000
0.37500,4.00000
0.33333,4.00000
0.40000,4.00000
0.40000,4.00000
0.66667,4.00000
0.83333,4.00000
0.71429,4.00000
0.80000,4.00000
0.85714,4.00000
0.85714,4.00000
0.83333,4.00000
0.50000,4.00000
0.77778,4.00000
0.85714,4.00000
0.00000,4.00000
0.00000,4.00000
0.28571,4.00000
0.16667,4.00000
0.20000,4.00000
0.12500,4.00000
0.14286,4.00000
0.00000,4.00000
0.20000,4.00000
0.00000,4.00000
0.12500,4.00000
0.16667,4.00000
0.62500,4.00000
0.33333,4.00000
0.14286,4.00000
0.25000,4.00000
0.66667,4.00000
0.16667,4.00000
0.00000,4.00000
0.00000,4.00000
0.00000,4.00000
0.00000,4.00000
0.50000,4.00000
0.00000,4.00000
0.00000,4.00000
0.33333,4.00000
0.00000,4.00000
0.00000,4.00000
0.33333,4.00000
0.50000,4.00000
0.20000,4.00000
0.00000,4.00000
0.25000,4.00000
0.25000,4.00000
0.20000,4.00000
0.00000,4.00000
0.12500,4.00000
0.00000,4.00000
0.16667,4.00000
0.00000,4.00000
1.00000,4.00000
1.00000,4.00000
1.00000,4.00000
1.00000,4.00000
1.00000,4.00000
1.00000,4.00000
1.00000,4.00000
1.00000,4.00000
1.00000,4.00000
1.00000,4.00000
0.50000,5.00000
0.50000,5.00000
0.75000,5.00000
0.33333,5.00000
0.50000,5.00000
0.00000,5.00000
0.00000,5.00000
0.66667,5.00000
0.40000,5.00000
0.50000,5.00000
0.22222,5.00000
0.14286,5.00000
0.00000,5.00000
0.33333,5.00000
0.11111,5.00000
0.14286,5.00000
0.16667,5.00000
0.37500,5.00000
0.22222,5.00000
0.14286,5.00000
0.00000,5.00000
0.60000,5.00000
0.40000,5.00000
0.00000,5.00000
0.00000,5.00000
0.33333,5.00000
0.00000,5.00000
0.00000,5.00000
0.33333,5.00000
0.66667,5.00000
0.00000,5.00000
0.00000,5.00000
0.22222,5.00000
0.14286,5.00000
0.50000,5.00000
0.33333,5.00000
0.37500,5.00000
0.22222,5.00000
0.20000,5.00000
0.20000,5.00000
0.33333,5.00000
0.33333,5.00000
0.14286,5.00000
0.40000,5.00000
0.14286,5.00000
0.71429,5.00000
0.00000,5.00000
0.62500,5.00000
0.33333,5.00000
0.57143,5.00000
0.80000,5.00000
0.25000,5.00000
0.14286,5.00000
0.50000,5.00000
0.60000,5.00000
0.37500,5.00000
0.28571,5.00000
0.40000,5.00000
0.40000,5.00000
0.40000,5.00000
0.12500,5.00000
0.16667,5.00000
0.37500,5.00000
0.50000,5.00000
0.28571,5.00000
0.50000,5.00000
0.16667,5.00000
0.33333,5.00000
0.28571,5.00000
0.50000,5.00000
0.00000,5.00000
0.00000,5.00000
0.00000,5.00000
0.00000,5.00000
0.00000,5.00000
0.00000,5.00000
0.00000,5.00000
0.25000,5.00000
0.00000,5.00000
0.25000,5.00000
0.40000,5.00000
0.25000,5.00000
0.00000,5.00000
0.00000,5.00000
0.20000,5.00000
0.25000,5.00000
0.62500,5.00000
0.00000,5.00000
0.33333,5.00000
0.25000,5.00000
0.00000,5.00000
0.00000,5.00000
0.00000,5.00000
0.00000,5.00000
0.00000,5.00000
0.00000,5.00000
0.00000,5.00000
0.00000,5.00000
0.00000,5.00000
0.00000,5.00000
0.50000,6.00000
0.50000,6.00000
0.75000,6.00000
0.66667,6.00000
0.75000,6.00000
0.33333,6.00000
0.50000,6.00000
0.50000,6.00000
0.40000,6.00000
0.50000,6.00000
0.11111,6.00000
0.28571,6.00000
0.28571,6.00000
0.00000,6.00000
0.33333,6.00000
0.42857,6.00000
0.16667,6.00000
0.12500,6.00000
0.11111,6.00000
0.28571,6.00000
0.33333,6.00000
0.00000,6.00000
0.00000,6.00000
0.00000,6.00000
0.25000,6.00000
0.00000,6.00000
0.00000,6.00000
0.50000,6.00000
0.00000,6.00000
0.33333,6.00000
0.00000,6.00000
0.33333,6.00000
0.22222,6.00000
