Feature number,AUC
20.00000,0.60358
20.00000,0.60358
20.00000,0.60358
20.00000,0.60358
20.00000,0.60358
20.00000,0.60358
20.00000,0.60358
20.00000,0.60358
20.00000,0.60358
20.00000,0.60358
