Feature number,AUC
61.00000,0.76260
61.00000,0.76260
61.00000,0.76260
61.00000,0.76260
61.00000,0.76260
61.00000,0.76260
61.00000,0.76260
61.00000,0.76260
61.00000,0.76260
61.00000,0.76260
