Feature number,AUC
20.00000,0.75932
20.00000,0.75932
20.00000,0.75932
20.00000,0.75932
20.00000,0.75932
20.00000,0.75932
20.00000,0.75932
20.00000,0.75932
20.00000,0.75932
20.00000,0.75932
