Feature number,AUC
7.00000,0.59555
9.00000,0.65745
7.00000,0.61538
9.00000,0.58413
15.00000,0.67067
10.00000,0.63642
12.00000,0.64423
13.00000,0.64243
11.00000,0.64423
12.00000,0.67548
