Feature number,AUC
20.00000,0.92429
20.00000,0.92429
20.00000,0.92429
20.00000,0.92429
20.00000,0.92429
20.00000,0.92429
20.00000,0.92429
20.00000,0.92429
20.00000,0.92429
20.00000,0.92429
