Feature number,AUC
20.00000,0.78889
20.00000,0.78889
20.00000,0.78889
20.00000,0.78889
20.00000,0.78889
20.00000,0.78889
20.00000,0.78889
20.00000,0.78889
20.00000,0.78889
20.00000,0.78889
