Feature number,AUC
20.00000,0.71811
20.00000,0.71811
20.00000,0.71811
20.00000,0.71811
20.00000,0.71811
20.00000,0.71811
20.00000,0.71811
20.00000,0.71811
20.00000,0.71811
20.00000,0.71811
