Feature number,AUC
20.00000,0.70118
20.00000,0.70118
20.00000,0.70118
20.00000,0.70118
20.00000,0.70118
20.00000,0.70118
20.00000,0.70118
20.00000,0.70118
20.00000,0.70118
20.00000,0.70118
