SelectionRatio,FeatureID
0.37500,11.00000
0.66667,11.00000
0.42857,11.00000
0.33333,11.00000
0.50000,11.00000
0.36364,11.00000
0.25000,11.00000
0.60000,11.00000
0.40000,11.00000
0.45455,11.00000
0.62500,11.00000
0.66667,11.00000
0.66667,11.00000
0.42857,11.00000
0.40000,11.00000
0.40000,11.00000
0.75000,11.00000
0.62500,11.00000
0.75000,11.00000
0.60000,11.00000
0.42857,11.00000
0.42857,11.00000
0.44444,11.00000
0.33333,11.00000
0.50000,11.00000
0.50000,11.00000
0.50000,11.00000
0.42857,11.00000
0.16667,11.00000
0.33333,11.00000
0.33333,11.00000
0.11111,11.00000
0.36364,11.00000
0.33333,11.00000
0.40000,11.00000
0.16667,11.00000
0.42857,11.00000
0.50000,11.00000
0.57143,11.00000
0.62500,11.00000
0.50000,11.00000
0.50000,11.00000
0.55556,11.00000
0.40000,11.00000
0.66667,11.00000
0.40000,11.00000
0.78571,11.00000
0.72727,11.00000
0.83333,11.00000
0.57143,11.00000
0.12500,12.00000
0.33333,12.00000
0.14286,12.00000
0.50000,12.00000
0.10000,12.00000
0.09091,12.00000
0.00000,12.00000
0.00000,12.00000
0.20000,12.00000
0.09091,12.00000
0.50000,12.00000
0.33333,12.00000
0.44444,12.00000
0.14286,12.00000
0.20000,12.00000
0.20000,12.00000
0.50000,12.00000
0.37500,12.00000
0.50000,12.00000
0.40000,12.00000
0.42857,12.00000
0.28571,12.00000
0.55556,12.00000
0.33333,12.00000
0.16667,12.00000
0.37500,12.00000
0.33333,12.00000
0.28571,12.00000
0.50000,12.00000
0.33333,12.00000
0.33333,12.00000
0.44444,12.00000
0.18182,12.00000
0.55556,12.00000
0.00000,12.00000
0.33333,12.00000
0.00000,12.00000
0.50000,12.00000
0.14286,12.00000
0.37500,12.00000
0.20000,12.00000
0.00000,12.00000
0.22222,12.00000
0.40000,12.00000
0.33333,12.00000
0.00000,12.00000
0.50000,12.00000
0.27273,12.00000
0.25000,12.00000
0.28571,12.00000
0.25000,13.00000
0.33333,13.00000
0.28571,13.00000
0.33333,13.00000
0.30000,13.00000
0.18182,13.00000
0.00000,13.00000
0.00000,13.00000
0.30000,13.00000
0.18182,13.00000
0.12500,13.00000
0.00000,13.00000
0.44444,13.00000
0.28571,13.00000
0.20000,13.00000
0.40000,13.00000
0.00000,13.00000
0.37500,13.00000
0.00000,13.00000
0.20000,13.00000
0.42857,13.00000
0.28571,13.00000
0.22222,13.00000
0.22222,13.00000
0.16667,13.00000
0.37500,13.00000
0.00000,13.00000
0.28571,13.00000
0.16667,13.00000
0.00000,13.00000
0.33333,13.00000
0.33333,13.00000
0.36364,13.00000
0.00000,13.00000
0.00000,13.00000
0.33333,13.00000
0.42857,13.00000
0.37500,13.00000
0.28571,13.00000
0.25000,13.00000
0.10000,13.00000
0.16667,13.00000
0.33333,13.00000
0.20000,13.00000
0.16667,13.00000
0.20000,13.00000
0.42857,13.00000
0.09091,13.00000
0.25000,13.00000
0.28571,13.00000
0.12500,14.00000
0.33333,14.00000
0.00000,14.00000
0.33333,14.00000
0.40000,14.00000
0.27273,14.00000
0.00000,14.00000
0.20000,14.00000
0.40000,14.00000
0.18182,14.00000
0.37500,14.00000
0.00000,14.00000
0.33333,14.00000
0.14286,14.00000
0.60000,14.00000
0.40000,14.00000
0.00000,14.00000
0.00000,14.00000
0.25000,14.00000
0.40000,14.00000
0.28571,14.00000
0.14286,14.00000
0.22222,14.00000
0.11111,14.00000
0.33333,14.00000
0.37500,14.00000
0.33333,14.00000
0.28571,14.00000
0.16667,14.00000
0.33333,14.00000
0.00000,14.00000
0.44444,14.00000
0.27273,14.00000
0.33333,14.00000
0.20000,14.00000
0.16667,14.00000
0.00000,14.00000
0.12500,14.00000
0.28571,14.00000
0.25000,14.00000
0.10000,14.00000
0.16667,14.00000
0.22222,14.00000
0.00000,14.00000
0.00000,14.00000
0.00000,14.00000
0.42857,14.00000
0.09091,14.00000
0.25000,14.00000
0.14286,14.00000
0.12500,15.00000
