Feature number,AUC
10.00000,0.66318
11.00000,0.64751
7.00000,0.72274
10.00000,0.71578
15.00000,0.60920
17.00000,0.64577
7.00000,0.65517
7.00000,0.64786
13.00000,0.60084
11.00000,0.68060
