Feature number,AUC
61.00000,0.77962
61.00000,0.77962
61.00000,0.77962
61.00000,0.77962
61.00000,0.77962
61.00000,0.77962
61.00000,0.77962
61.00000,0.77962
61.00000,0.77962
61.00000,0.77962
