Feature number,AUC
61.00000,0.72498
61.00000,0.72498
61.00000,0.72498
61.00000,0.72498
61.00000,0.72498
61.00000,0.72498
61.00000,0.72498
61.00000,0.72498
61.00000,0.72498
61.00000,0.72498
