Feature number,AUC
20.00000,0.73551
20.00000,0.73551
20.00000,0.73551
20.00000,0.73551
20.00000,0.73551
20.00000,0.73551
20.00000,0.73551
20.00000,0.73551
20.00000,0.73551
20.00000,0.73551
